"FLIGHT_KEY","TAIL_NUMBER","FLIGHT_NUMBER","CANCELLED","DIVERTED","ORIGIN_AIRPORT","DESTINATION_AIRPORT","CUSTOMER_ID","THE_YEAR","THE_MONTH","THE_DAY","DB_SOURCE"
"2515","N826AW","1879","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"3355","N3MXAA","199","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"4018","N920AT","2672","0","0","JFK","BOS","105","2018","5","4","FLIGHT_2018"
"3076","N3BCAA","67","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"2055","N3ANAA","199","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"2206","N545UW","600","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"2981","N190UW","2042","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"3826","N934AT","2680","0","0","JFK","BOS","105","2018","4","8","FLIGHT_2018"
"3837","N967UW","2152","0","0","JFK","BOS","100","2018","2","16","FLIGHT_2018"
"3963","N960AT","2668","0","0","JFK","BOS","105","2018","3","16","FLIGHT_2018"
"3714","N750EV","5074","0","0","JFK","BHM","103","2018","3","22","FLIGHT_2018"
"565","N3FTAA","291","0","0","JFK","AUS","106","2017","1","1","FLIGHT_2017"
"4206","N971AT","2682","0","0","JFK","BOS","107","2018","4","24","FLIGHT_2018"
"4340","N963UW","2145","0","0","JFK","BOS","100","2018","7","3","FLIGHT_2018"
"1055","N3BBAA","199","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"2384","N724UW","1723","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"2057","N111US","1919","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3255","N722US","630","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3660","N960AT","2696","0","0","JFK","BOS","108","2018","1","22","FLIGHT_2018"
"2264","N569UW","1970","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"2734","N3KXAA","84","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"3631","N995AT","2676","0","0","JFK","BOS","101","2018","1","20","FLIGHT_2018"
"856","N3BVAA","193","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"1182","N3GJAA","1443","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"3673","N961UW","2150","0","0","JFK","BOS","10","2018","1","25","FLIGHT_2018"
"4512","N963AT","2672","0","0","JFK","BOS","105","2018","6","11","FLIGHT_2018"
"664","N3KXAA","335","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"2416","N925UY","1912","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"3016","N3MVAA","67","0","0","JFK","AUS","105","2017","1","1","FLIGHT_2017"
"3173","N114UW","2069","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"4886","N724EV","5314","0","0","JFK","BHM","106","2018","11","3","FLIGHT_2018"
"2946","N816AW","2019","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3760","N948UW","2118","0","0","JFK","BOS","105","2018","3","30","FLIGHT_2018"
"3486","N920US","600","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3427","N3DCAA","235","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1215","N3LNAA","67","0","0","JFK","AUS","107","2017","1","1","FLIGHT_2017"
"2051","N157UW","1970","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"4118","N919AT","2682","0","0","JFK","BOS","106","2018","5","19","FLIGHT_2018"
"1845","N111US","2069","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"2164","N3AJAA","235","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"3414","N3HRAA","330","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"1636","N823AW","2043","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"3004","N3FLAA","235","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"4539","N954UW","2118","0","0","JFK","BOS","109","2018","8","17","FLIGHT_2018"
"4833","N967UW","2172","0","0","JFK","BOS","109","2018","12","17","FLIGHT_2018"
"895","N3AAAA","2314","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"3514","N603AT","2674","0","0","JFK","BOS","109","2018","1","6","FLIGHT_2018"
"3747","N929AT","2668","0","0","JFK","BOS","103","2018","3","27","FLIGHT_2018"
"1175","N725UW","829","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"4013","N910AT","2672","0","0","JFK","BOS","100","2018","5","3","FLIGHT_2018"
"4655","N910AT","2684","0","0","JFK","BOS","104","2018","9","21","FLIGHT_2018"
"873","N3DFAA","1653","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"1876","N162UW","1737","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3792","N957UW","2152","0","0","JFK","BOS","104","2018","4","3","FLIGHT_2018"
"4518","N956UW","2156","0","0","JFK","BOS","100","2018","6","11","FLIGHT_2018"
"942","N3AWAA","235","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"3721","N985AT","2682","0","0","JFK","BOS","10","2018","3","23","FLIGHT_2018"
"1030","N3CNAA","84","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"3416","N972UY","873","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"3927","N975AT","2666","0","0","JFK","BOS","102","2018","3","11","FLIGHT_2018"
"2925","N753US","1715","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"4208","N949UW","2128","0","0","JFK","BOS","109","2018","4","24","FLIGHT_2018"
"2439","N3CLAA","199","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"2805","N763US","1879","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"3691","N607AT","2680","0","0","JFK","BOS","102","2018","3","18","FLIGHT_2018"
"995","N536UW","1737","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"1152","N126UW","1919","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"1676","N185UW","1970","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"1991","N183UW","413","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2878","N3FRAA","2580","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"3410","N3JCAA","235","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"1078","N161UW","879","0","0","JFK","CLT","102","2017","1","1","FLIGHT_2017"
"1490","N725UW","1770","0","0","JFK","CLT","107","2017","1","1","FLIGHT_2017"
"2514","N831AW","481","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"1113","N813AW","1849","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"3813","N990AT","2694","0","0","JFK","BOS","103","2018","4","6","FLIGHT_2018"
"4112","N968AT","2690","0","0","JFK","BOS","100","2018","5","17","FLIGHT_2018"
"1923","N3GGAA","199","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"1938","N3BHAA","235","0","0","JFK","BOS","105","2017","1","1","FLIGHT_2017"
"3608","N959UW","2138","0","0","JFK","BOS","100","2018","2","11","FLIGHT_2018"
"4238","N947UW","2156","0","0","JFK","BOS","108","2018","6","12","FLIGHT_2018"
"5047","N3DSAA","199","0","0","JFK","BOS","101","2017","6","28","FLYU_FLIGHTS"
"4879","N965AT","2673","0","0","JFK","BOS","10","2018","11","2","FLIGHT_2018"
"2578","N3KMAA","199","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"1123","N3LXAA","235","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"1142","N555AY","413","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"3244","N3ARAA","235","0","0","JFK","BOS","100","2017","1","1","FLIGHT_2017"
"644","N3CYAA","2314","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"1557","N711UW","1885","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"5099","N3BMAA","2314","1","0","JFK","BOS","105","2017","3","15","FLYU_FLIGHTS"
"1284","N3JPAA","84","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"4615","N958AT","2668","0","0","JFK","BOS","108","2018","9","9","FLIGHT_2018"
"4523","N955AT","2676","0","0","JFK","BOS","104","2018","8","14","FLIGHT_2018"
"4259","N923AT","2674","0","0","JFK","BOS","107","2018","6","17","FLIGHT_2018"
"256","N3FXAA","1653","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"886","N3BHAA","193","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"1473","N733UW","1770","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"341","N3BWAA","1096","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"2766","N730US","1795","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"4296","N607AT","2672","0","0","JFK","BOS","100","2018","6","24","FLIGHT_2018"
"4940","N892AT","2676","0","0","JFK","BOS","105","2018","11","18","FLIGHT_2018"
"2087","N3DFAA","84","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"4166","N896AT","2676","0","0","JFK","BOS","100","2018","4","16","FLIGHT_2018"
"4690","N975AT","2673","0","0","JFK","BOS","107","2018","7","21","FLIGHT_2018"
"4826","N952UW","2121","0","0","JFK","BOS","102","2018","12","16","FLIGHT_2018"
"1244","N3FJAA","1443","0","0","JFK","BOS","103","2017","1","1","FLIGHT_2017"
"2485","N3BKAA","199","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"1295","N3HPAA","235","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"1420","N3ACAA","1443","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"1268","N3FLAA","1443","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"3155","N543UW","1831","0","0","JFK","CLT","10","2017","1","1","FLIGHT_2017"
"2829","N3ACAA","199","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"2827","N107US","2069","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"4088","N978AT","2672","0","0","JFK","BOS","109","2018","5","14","FLIGHT_2018"
"1761","N742PS","1912","0","0","JFK","CLT","100","2017","1","1","FLIGHT_2017"
"1173","N814AW","1922","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"1117","N3ALAA","199","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"3821","N955UW","2122","0","0","JFK","BOS","100","2018","4","7","FLIGHT_2018"
"3603","N969AT","2696","0","0","JFK","BOS","106","2018","2","6","FLIGHT_2018"
"4702","N949UW","2156","0","0","JFK","BOS","108","2018","7","24","FLIGHT_2018"
"1584","N741UW","1970","0","0","JFK","CLT","108","2017","1","1","FLIGHT_2017"
"3131","N3FHAA","83","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"1747","N3JTAA","199","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"3913","N954UW","2146","0","0","JFK","BOS","10","2018","3","8","FLIGHT_2018"
"4548","N954UW","2128","0","0","JFK","BOS","107","2018","8","19","FLIGHT_2018"
"4584","N979AT","2665","0","0","JFK","BOS","10","2018","8","30","FLIGHT_2018"
"2376","N3GTAA","84","0","0","JFK","BOS","107","2017","1","1","FLIGHT_2017"
"4739","N955AT","2675","0","0","JFK","BOS","101","2018","8","4","FLIGHT_2018"
"4895","N944UW","2172","0","0","JFK","BOS","104","2018","11","5","FLIGHT_2018"
"541","N3GUAA","199","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"725","N3CWAA","143","0","0","JFK","BOS","101","2017","1","1","FLIGHT_2017"
"3135","N581UW","600","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"3774","N937AT","2674","0","0","JFK","BOS","108","2018","4","1","FLIGHT_2018"
"4197","N949UW","2172","0","0","JFK","BOS","109","2018","4","23","FLIGHT_2018"
"426","N3KGAA","193","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"926","N3JCAA","330","0","0","JFK","CLT","106","2017","1","1","FLIGHT_2017"
"1364","N3AXAA","1443","0","0","JFK","BOS","109","2017","1","1","FLIGHT_2017"
"2038","N3ELAA","199","0","0","JFK","BOS","102","2017","1","1","FLIGHT_2017"
"4135","N993AT","2670","0","0","JFK","BOS","102","2018","4","13","FLIGHT_2018"
"4285","N961UW","2141","0","0","JFK","BOS","100","2018","6","22","FLIGHT_2018"
"4942","N892AT","2684","0","0","JFK","BOS","107","2018","11","18","FLIGHT_2018"
"1720","N742PS","2070","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"5024","N3HUAA","2314","0","0","JFK","BOS","104","2017","4","4","FLYU_FLIGHTS"
"1369","N3KEAA","330","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"3101","N3FWAA","67","0","0","JFK","AUS","100","2017","1","1","FLIGHT_2017"
"3116","N750UW","1715","0","0","JFK","CLT","104","2017","1","1","FLIGHT_2017"
"530","N3HGAA","67","0","0","JFK","AUS","104","2017","1","1","FLIGHT_2017"
"2748","N3HHAA","235","0","0","JFK","BOS","108","2017","1","1","FLIGHT_2017"
"3798","N950UW","2172","0","0","JFK","BOS","10","2018","4","3","FLIGHT_2018"
"3703","N910AT","2690","0","0","JFK","BOS","103","2018","3","19","FLIGHT_2018"
"4688","N925AT","2673","0","0","JFK","BOS","105","2018","7","20","FLIGHT_2018"
"767","N3EMAA","143","0","0","JFK","BOS","10","2017","1","1","FLIGHT_2017"
"1992","N3JKAA","84","0","0","JFK","BOS","104","2017","1","1","FLIGHT_2017"
"4851","N952UW","2118","0","0","JFK","BOS","104","2018","9","25","FLIGHT_2018"
"959","N3ETAA","235","0","0","JFK","BOS","106","2017","1","1","FLIGHT_2017"
"1913","N710UW","1770","0","0","JFK","CLT","103","2017","1","1","FLIGHT_2017"
"2370","N816AW","1885","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2223","N180US","600","0","0","JFK","CLT","101","2017","1","1","FLIGHT_2017"
"2023","N819AW","1970","0","0","JFK","CLT","109","2017","1","1","FLIGHT_2017"
"4325","N985AT","2668","0","0","JFK","BOS","107","2018","6","30","FLIGHT_2018"
"3811","N946UW","2118","0","0","JFK","BOS","101","2018","4","6","FLIGHT_2018"
"4230","N920AT","2688","0","0","JFK","BOS","109","2018","4","28","FLIGHT_2018"
